V1,auto_select,avg_top_2,avg_top_4,avg_top_6,elasticnet,gbt,knn,lightgbm,svr,weighted_top_2,weighted_top_4,weighted_top_6,xgboost
W96,0.3586884828812971,0.2480011884842663,0.24610329353265273,0.2454616958524807,0.3140831949870221,0.34738929431657445,0.17649091806656156,0.3586884828812971,0.28459958090153814,0.24041039749395773,0.2422539328401043,0.2428845126020551,0.25293570894480155
W97,4.746851975307741,9.208015175943368,8.89724612676845,8.76211521985942,7.855762456608097,4.126770892782847,6.529728857273439,4.433206602429971,10.57019536399516,7.96807038378671,8.087944734857052,8.161922848596216,4.746851975307741
W98,2.8054993946996687,7.8904363178848635,7.970007266412081,7.996781155671946,8.159607806207296,2.3309089019526636,11.78950077584527,2.8054993946996687,11.92301753894819,8.20913500591173,8.130767918618735,8.104174743745126,4.3109428874189835
W99,3.0198572627980966,1.991301086318806,2.228312706908674,2.331253173208594,5.201970309785341,0.9478673468104675,0.8515606665886432,1.8576660789219763,3.0198572627980966,2.934703624053212,2.8437594026830557,2.7876072706802866,2.4298461088163736
W100,1.9990428219350709,1.9970598231843688,1.9975043616315036,1.9976843734786305,1.9990428219350709,1.9638035355903145,2.391109637300311,1.9951889415744248,2.4015587921256856,1.9988732924399462,1.998598644239079,1.9984490745790202,1.3929023552408604
W101,0.49086873953157567,0.445697214490514,0.45604760661867594,0.4605539318504586,0.4018650799255134,0.31408347105160944,0.8837948016785592,0.5812014587811215,0.49086873953157567,0.4871038324787677,0.4830879521042161,0.48061100647980093,0.29354403079783087
W102,1.2385359094140231,1.3514302460870757,1.315803500374718,1.3012502348608497,1.5064322025586434,0.9362359389955789,1.2072359479585082,1.2385359094140231,1.0924710734047614,1.2441779952668592,1.25507875572604,1.2605408556670845,1.236979509884085
W103,5.371373182328081,5.432044642606751,5.4307797655872925,5.430354417214191,5.4881279434297765,5.470401080414263,5.371373182328081,5.4928032763242856,6.676849351665952,5.426985361520004,5.428227739522221,5.428649578844656,5.445876468749077
W104,2.9316796192838432,2.2060360216558643,2.3728647668129246,2.4451122730195127,1.4742965835516437,2.06030642019262,1.5657014951853936,1.7224195129949555,2.9316796192838432,2.871440135578897,2.8054523746243145,2.764929353294727,1.4154981311799957
W105,1.205378857362152,1.3170777985375284,1.316381089298969,1.3160777679679314,1.1824657169658823,1.3118984767571678,1.3201176976884161,1.3140374330124056,1.205378857362152,1.3142908146203778,1.3145610916769197,1.3147277976682201,1.325529745150828
W106,0.6534197461064501,2.2587161709296466,2.28681721676651,2.2970526712357273,0.3328531901929017,0.9003933905874595,1.19529754913635,0.6534197461064501,0.17647816677111222,2.3710723828185083,2.3482140278427472,2.338321291998054,3.5986039163647012
W107,0.7938844115362365,0.6576954245376815,0.6553864912264066,0.654608732906376,0.7938844115362365,0.6316552463944423,0.8415877192614117,0.8050244850035856,1.1593684788859469,0.6494989132743466,0.6507201395691065,0.6514892356979584,0.6359572012803737
W108,0.9886160492871264,1.0025926844659792,0.9978240611763889,0.9959933672436814,1.0677380130612542,0.7734155313771512,1.2138928571265486,0.8258763485660647,1.2311921204819467,0.9835166866248977,0.9868393432004867,0.9886160492871264,0.9431808660350235
W109,1.8377035867793226,1.850115685351996,1.8448531977028393,1.8436619367768878,2.0499504491582314,1.8271325612801739,0.9176619964132317,1.8730481186053,1.5566951798854245,1.8290497584257264,1.8377035867793226,1.8391981571910458,2.026716948329411
W110,1.329544378245726,0.9508920469918768,1.0192903975208156,1.055544467817491,0.6974530005479878,0.6684229289625554,1.3213907831079033,0.7740570563245807,1.329544378245726,1.2955766694860589,1.254600104051229,1.230124457069892,1.1008739503232212
W111,0.4798778375051137,0.4794587174541451,0.4795634656915404,0.47960283636050816,0.964913291944402,0.47445569819250294,1.3463488220141107,0.4851257088219058,0.46389830133124077,0.4798778375051137,0.479799734582528,0.47976191427224124,1.215347406868384
W112,0.978881303094032,1.0168649456754255,1.015137114624525,1.0143848685346484,0.978881303094032,1.0244033890603232,1.1382500727013674,1.009324577212686,0.9513054989520039,1.0099530147942541,1.0106233506166529,1.011036808497644,1.0216232167755297
W113,7.508386231450655,6.6530695815676735,6.389516563601366,6.278934684114253,7.508386231450655,10.17336260236703,5.528665438121881,6.8325018324677895,7.981060793262776,5.6224514338392835,5.722298457453944,5.783784878587088,4.801534789145439
W114,3.2885688755615865,3.8464232823841593,3.834844874144303,3.8309547328633218,3.2885688755615865,4.428719537099415,4.345854480557089,4.400024963901779,3.788101135790006,3.800098570073244,3.8115009003217946,3.8153803534629502,3.8518653059776664
W115,3.936955702005338,3.93882235379305,3.9383945833366267,3.9382083519366042,3.940688961294788,3.818361794099628,3.9460406013927716,3.8417944070534435,3.7652741556466993,3.937111258012506,3.93727718832433,3.9373795345435494,3.936955702005338
W116,3.2559342446080155,3.2643850388016116,3.262460051202287,3.26161984349859,3.2559342446080155,2.9925159180985808,3.3053562042331293,3.8350705736323953,2.9446755288101363,3.2566435262055995,3.257399098409789,3.2578646162923635,3.7290658251609954
W117,0.23217884957736,0.30898982710674483,0.3119273164925935,0.31320610459505416,0.30545568584896793,0.29616968991628023,0.23217884957736,0.321806707739516,0.6552747085677837,0.32073875869530744,0.3195995590009177,0.31889688384010867,0.3070088692349528
W118,1.0514710245695025,0.174984067063103,0.17440232202376374,0.1742031220904528,0.2397597653501269,0.23449257314173774,1.0514710245695025,0.19576988509469284,0.42345784680640947,0.1726569350255563,0.17320707790614304,0.1734022576212344,1.1133430199839363
W119,12.891888166568858,13.45838945465337,13.255908076482772,13.183334319358824,12.578190695144498,13.32371766071215,19.12573947512674,14.767786868556145,14.347353938780813,12.651209193553573,12.821349379999516,12.891888166568858,8.771575451968614
W120,7.605930502800653,11.72730535852781,10.342430940531413,9.815739850072273,6.581308462567359,7.299165910506786,6.594778944615095,15.864064939494321,18.461662647961383,6.969633526011898,7.605930502800653,7.941121847302387,10.35590672576756
W121,0.4823930724741532,0.5011453228197851,0.4968466293771743,0.4949754271484373,0.6133524939129728,0.4823930724741532,0.5574431462460495,0.5199123264748269,0.8500890768074668,0.48395519673939,0.48562161809815163,0.4866495306870404,0.40939419207639455
W122,8.171212039406676,8.187235502443949,8.171212039406676,8.164234699366165,7.439917464209788,8.117279813729638,8.711620916334036,8.257100068179938,7.038261664961554,8.123112935219048,8.129334392970788,8.13317145069053,8.136599322133172
W123,4.534151301048962,4.076351543997919,4.388503409281263,4.534151301048962,4.88669742351249,5.112954361140569,4.734441575763151,5.0549204111270045,6.454211311360855,5.679671307458592,5.271570502724922,5.10857815748897,5.839420902550821
W124,3.004828166582825,2.999739993136785,3.0009218246979894,3.001433403104674,1.93470395826082,1.9592420295896924,2.994472976694706,2.1147655507324705,3.004828166582825,3.0044109799582253,3.003964601390283,3.003688569306047,2.0668884580188207
W125,1.5766629094164795,1.472291435608966,1.496194549622272,1.5035378848680752,1.5766629094164795,1.3680935478819987,1.631774466284978,1.522185051470413,2.069530472656906,1.5679586452368166,1.540267474089482,1.5323056604128835,2.2236629252456197
W126,0.32836772521918667,0.323230212451916,0.29102174509254536,0.2918669534767021,0.32836772521918667,0.5794991183860798,0.8614376256882148,0.5164268700348079,0.45531116585072595,0.32128226752968886,0.3127351569857398,0.30993082137912437,0.6843797307583614
W127,1.490302219697309,1.2505599739661166,1.245778366540831,1.2441023810635028,0.9370547301554758,0.835875132236672,1.1013166639179306,1.0332431282887138,1.2003060438760327,1.2314365854303506,1.2357233878449128,1.23735725454352,1.490302219697309
W128,2.1004746291883007,2.372508474437858,2.310144055437412,2.282997964397519,2.1004746291883007,2.644811148180046,2.5442524911916515,2.43915341255267,2.7387283880349997,2.123134128297462,2.147306856250427,2.162217700226868,2.298017767607799
W129,2.891019339365844,2.1953300560995213,2.3552544979204235,2.42466085765205,1.493998715569313,1.8738887338692465,1.4248539233061537,1.4058725028454704,2.891019339365844,2.8332589228875045,2.7708583810472325,2.732472656752424,0.6819001232412135
W130,0.9903634204569054,0.9637848751513026,0.9666946183305717,0.9679607717353289,0.9428485317735787,0.9865679254909153,0.8477270826977041,0.9764676396273906,0.9510650050965932,0.9754121591291447,0.9742860006409094,0.9735912360651789,0.9903634204569054
W131,0.5371836893665325,0.39422981372454713,0.42700976157264303,0.44127691456676227,0.33034462735004083,0.5371836893665325,1.0762454401691208,0.29456238109000565,0.21790421911707913,0.5252793737897085,0.5125794086520771,0.5047451488225372,3.746013437897221
W132,0.8849636221723572,0.8487590998078047,0.9041642399093681,0.9282976664184582,1.0908255275627754,0.892398857287803,0.8849636221723572,0.8839542589782239,0.6183614600572489,1.0706237025501875,1.0490804838921375,1.0357956107570103,0.8824362020009885
W133,0.223568738582517,0.24323176463784657,0.2439040621805261,0.2441556259336927,0.245548236834939,0.223568738582517,0.256490686573763,0.21094663212618747,0.21606187325314696,0.24592087908788182,0.24541341819404963,0.2451716211950257,0.3015141064920375
W134,0.2891221385755505,0.2909621242268101,0.2905376840636145,0.29039558005229293,0.26745975222800206,0.2950402787275938,0.401506620173459,0.2891221385755505,0.3814294401732765,0.2892742691302609,0.28968785055068325,0.2898580176284665,0.25973650469385995
W135,2.315104950734216,2.2901564284606395,2.308784381774073,2.315104950734216,1.2968511274692103,1.206550420916171,3.188210891715071,1.4819503802158265,3.9739743329973356,2.364688968504441,2.3467137598622934,2.340503758334703,2.034632413162249
W136,1.7694962498390394,1.7768062968071632,1.7784813883187516,1.7792106276993087,1.7694962498390394,1.9010892495469767,1.874513137686258,1.791314568362496,1.9733214954060414,1.7835063774734667,1.7828566893848523,1.7824559559433375,1.7841154379831075
W137,1.5687490504538457,1.3725419345903798,1.3722889816250092,1.372203917541403,1.2827482240132309,1.3846823447608736,1.5687490504538457,1.3603989141891892,1.26015683180724,1.3715301159313658,1.3717785952015593,1.3718629624033407,1.3664246844908097
W138,12.90539453052332,6.961642641862198,7.063424489111349,7.097861841053661,12.90539453052332,11.068059448048917,9.82368291264309,9.164512189623618,6.801523828824287,7.36976906172353,7.27033398201689,7.236373705596078,5.0502024155910386
W139,1.953599877137143,0.988239954884154,0.9409599596833493,0.9341985043397936,1.953599877137143,1.6434880144672308,1.6662016403110051,1.520824758638864,0.8820894190950131,1.3049522085744973,1.2104425525478781,1.1520822626327623,1.3934320198964112
W140,2.362354308506925,2.041495248266867,2.0482017210044443,2.050646165008551,1.8868888674626,2.3096808293099516,1.562808381550939,1.718479258823362,2.383162564337813,2.0683155246851466,2.0628665199900853,2.0605036088807664,2.362354308506925
W141,3.82252868171232,3.920695212911307,3.896180332890689,3.887423703480529,3.871495182635797,4.870898224782149,5.773868768197267,3.8589618777608927,6.22462098265326,3.82252868171232,3.843606450047296,3.8521226537328426,3.3252455345643672
W142,0.2695771876617557,0.22797843355858924,0.231244995010544,0.23352089451009286,0.2695771876617557,0.30515704019670553,0.2669726266077984,0.30497679245382525,0.22466786339752784,0.26458441951033645,0.25925820563610597,0.2559727424492022,0.6603866010535707
W143,0.492469910427575,0.4995888946858429,0.49547994372083043,0.4950060238829478,0.492469910427575,0.6639516698032537,1.3704885895645917,0.6865948464212689,0.5428711424918625,0.4927833532778293,0.4931181677197114,0.4933249227201598,0.5753442970110967
W144,14.52767253634438,13.714669458593992,13.99752156591823,14.099812839762658,14.98881956100685,16.23412773972816,12.479618620712717,15.098607268395547,14.366175305150158,14.87985564210004,14.631174367514246,14.52767253634438,13.953598577017317
W145,20.953078401375542,15.946583788339069,17.036810625521817,17.513273047458487,11.282829273702095,12.81696707202937,20.953078401375542,13.630498150149581,15.675912624537094,20.5183922831095,20.05558559004686,19.770573758873315,11.749118917289287
W146,0.8690369034552636,0.5342908392281314,0.5308389267109385,0.5293363379949191,0.8155295510424517,0.5224713516075764,0.40795321724890843,0.5577670148974575,0.8690369034552636,0.5229160335287119,0.5233904229670711,0.5236830537237042,0.47222405305391224
W147,38.87949634451003,38.87949634451003,38.93979469026812,38.96487746567699,43.78981029060378,21.192238867298173,47.499872348834934,16.430136710111793,41.523558494011695,39.14797480526356,39.10512091229245,39.07291482863931,36.429355433926474
W148,8.250279046182762,11.029948329840987,10.4009257276646,10.126509565267206,8.250279046182762,8.647273016829322,18.05722377087832,8.98952334949347,13.721105612059095,8.485412951296741,8.740982969082408,8.896664399175839,6.867734928033406
W149,7.069532736871026,7.087640148198457,7.083494871265507,7.081689411749788,7.138234368332339,7.105698502040543,6.824140500857892,7.069532736871026,8.22731870832724,7.0710435650325145,7.072654779763661,7.073648388858568,7.138228804267907
W150,2.5593421767468194,2.046931197327683,2.0485666529267097,2.0492840662041982,2.0541949236310995,2.0399974343752416,2.5593421767468194,2.088110992095066,2.592541477411088,2.0535770073067012,2.0529204063265447,2.0525167130110646,1.4675350300905654
W151,0.43826465330871234,0.7847145170902419,0.8230237891527249,0.8397067232943409,1.0883373413694224,0.6177308466002915,0.41518944726390317,0.951997898402652,1.0520444349306362,0.9380461484426258,0.9231662014185624,0.9139893819948919,0.43826465330871234
W152,0.9856997152611267,1.3721741516299575,1.376310527289079,1.3781102343329608,1.3901986146642367,1.3540843619557688,0.8054739225247737,1.7513904906225868,0.7895948467055895,1.388699070920218,1.387099016716703,1.3861118403690518,0.9856997152611267
W153,2.1053299708372526,2.1957382858077614,2.160389393094062,2.149776412031359,2.0944559397722706,3.082935357642762,2.4914682359995854,2.9276657012432263,2.7354671948990235,2.09781332146253,2.102604167344918,2.1053299708372526,2.2754199748911677
W154,1.9079763325482353,1.7299833207057165,1.7708262136426538,1.7885974170392263,1.629978552762604,1.7084617047358412,1.8335452627195072,1.5513907684887842,1.9079763325482353,1.8931663955221327,1.8773641605333353,1.867614936370023,1.629987657743184
W155,1.9038522864089802,1.9378086092837608,1.929320903733499,1.9258023928501689,1.537936918789321,2.0439850398695683,2.4094043547085393,2.06360291666556,1.3938520855075247,1.9038522864089802,1.9082074755131306,1.9115057513259852,1.8392552195356107
W156,1.4412948974723239,1.4412948974723239,1.4436825803239344,1.4444854944768037,1.4877664256881244,1.4951331931705927,2.3190316284110324,1.5557861149185435,1.3029320116374676,1.450845002889386,1.4484998882655242,1.4477036164904735,1.3265632703335555
W157,0.4431580004092581,0.45197685176825814,0.44977204730880566,0.44896170101151756,0.48182004233954323,0.6163857620390598,0.5699117667476091,0.43384533546866705,0.4560575750028645,0.4431580004092581,0.44491009329750575,0.4456923441774032,0.6425542559186876
W158,0.5317465923658078,0.5933803152417644,0.5704165350569024,0.5622511282361725,0.7264607578954845,0.5483876920860802,0.578932475865225,0.5464023598349415,0.5317465923658078,0.5349618139123984,0.5383919317015303,0.540507877306743,0.5334932508489763
W159,1.118879895308389,0.718557349442671,0.8059724930441708,0.843913462017769,0.4592249419658605,0.4224344049172188,0.5387364585388738,0.400595271858509,0.35704923592297866,1.0851006854986638,1.033396157457855,1.0047423934181052,1.118879895308389
W160,0.33209069959097925,0.3653980973389377,0.3565412648715931,0.35317108630255584,0.3505166038884263,0.3305046484206481,0.4245527210870522,0.33209069959097925,0.3263057770742304,0.333319170917598,0.33632147133611545,0.3381733347457997,0.45006320787081616
W161,1.1049456819406416,1.0580662112795836,1.0473180375545545,1.0426382215146839,1.10934804417547,1.0889360216441255,1.0111515003740827,1.0649260936327047,0.8272435139568358,1.0150624066827028,1.0192338766970197,1.021806714925511,1.1049456819406416
W162,1.2030630482755917,1.0732820015834776,1.039632215782122,1.0249927731961685,0.9629062628781444,0.8846450106576174,1.220494991036013,0.8837805397758797,1.2030630482755917,0.9643850007377318,0.9685887840234924,0.9730909921809231,0.8835759606251307
W163,0.3782349979053295,0.4210215351849335,0.40923214011997766,0.4052228304341702,0.4782625771085344,0.8096450357598971,0.7298392019425779,0.8071625405925625,0.3782349979053295,0.38158828155774405,0.38516460965055893,0.38737019288085495,0.6792782640236287
W164,1.6088275930262483,1.264925632484417,1.2545372321895667,1.2500178788883325,1.232800371278035,1.4463360703289845,1.6088275930262483,1.5489573416315991,1.5447108773269265,1.2336240703871542,1.2345036005865622,1.2350465588607171,1.3103790012220269
W165,1.9613320085853168,2.0226494725858983,2.022650722886367,2.022651267207096,2.0226549284441186,1.9613320085853168,2.806877673837919,2.2088898203576934,2.086163933377071,2.022654473789106,2.0226539888113844,2.0226536896754723,2.022644016731969
W166,1.5898658095764278,1.2378826471201274,1.3093162090428874,1.3403847031638068,0.9771210934729688,1.6524835612569844,1.2423343619991631,1.5077290453236576,1.5898658095764278,1.5585362932932574,1.5251011148370648,1.5044698504169205,1.7266575408554892
W167,2.5536232819102223,2.2879125951064987,2.348875743697272,2.3754029417544547,2.061341234785459,2.0925652652698457,2.9046001159906956,2.106904207645922,2.5536232819102223,2.5315114496522915,2.50791874118338,2.493363509583822,2.061343688067107
W168,2.852939716228527,2.8379142643315793,2.841359003223592,2.8428584154631884,2.872986120187278,2.822872882107055,3.0937191544971374,2.852939716228527,2.873135142071155,2.851688203097376,2.850353099847704,2.849529540832603,2.7980077638458454
W169,1.939379317103309,1.9653150972186617,1.9593705093202192,1.9567827023193818,1.9912618807351241,1.8193539793204754,2.1095149694949997,1.7324876109582874,1.939379317103309,1.9415402120123937,1.9438453097048418,1.945267145312803,3.291107335433547
W170,0.21125919312572672,0.19297155286776682,0.19255775040714507,0.1923775949377878,0.19850839023831168,0.2018514381911176,0.19468552851640128,0.19563177693305045,0.19116573341254314,0.19131623184452806,0.19147676490931803,0.19157578087196792,0.21125919312572672
W171,0.5307326548744157,0.5106257586591589,0.510009813021029,0.5097886492539406,0.5307326548744157,0.4399795671100221,0.8130418639991388,0.4811036000387452,0.5201363795653982,0.5081622063311116,0.508682904629045,0.5088974266289783,0.5402363352778619
W172,0.3240398422386722,0.19352899492779824,0.19134913206304743,0.19040008764139926,0.20602185044660812,0.23059078833587987,0.3240398422386722,0.23656954833907035,0.18401599662121426,0.18480883262846845,0.18565452873415733,0.18617614814942932,0.24523718441664294
W173,8.52754092132432,8.031403398124358,8.144142856171584,8.193402671873567,9.003257937321534,7.8477358495396,8.52754092132432,8.219800919178493,8.631668189162571,8.485782412156187,8.441321572277035,8.413940571145305,8.941390223407852
W174,0.549095734310553,0.5916450746905481,0.5763807968366987,0.5721217851331963,0.6762337792783547,0.4810160274222495,0.6332909838933518,0.5628637318654806,0.549095734310553,0.5517516853503817,0.5545844916960118,0.5563316321229823,0.892562420396358
W175,0.4418784354038051,0.20186964974211488,0.21628985672596177,0.222566187466057,0.26575269112250144,0.1735980339077906,0.4418784354038051,0.1925305032194169,0.22359463261177165,0.2599337563770532,0.2539338962745975,0.250487357685318,0.5594815535300383
W176,1.4734488731611532,1.9911233944272178,1.9069830591311516,1.8764337205698218,1.4734488731611532,1.555091532920657,2.4069264852406724,1.4439821590364288,1.6231403111352425,1.653887540400855,1.723465046208053,1.7557280599858405,1.670068377604685
W177,2.8506562093421524,2.7742244077465927,2.793321000304622,2.800833429840183,2.9081838282596175,2.3600751319574265,2.0833392370210144,2.600857826314802,2.1351267769423097,2.8506562093421524,2.838413147539943,2.8312715719133266,4.042340348989559
W178,10.434863349501802,10.738211995099057,10.668627313254909,10.638985576400467,11.042322221826394,11.481090433327422,11.604684043055892,11.526889872604732,20.97742354007478,10.460113303466867,10.490885878564377,10.508741722385812,10.434863349501802
W179,0.387046419227521,0.3886580497046059,0.38828860479841454,0.3881277872440332,0.3902709589696185,0.3722920718337962,0.5500490680356073,0.37877267523867353,0.387046419227521,0.387180672942645,0.38732389035105325,0.38741223238285444,0.3587539252482088
W180,0.43040026318935204,0.3912514368318793,0.3913208810134226,0.391344236796639,0.43040026318935204,0.38793317351829026,0.31496329012756485,0.39588051560154575,0.3619613659961449,0.3915292902623748,0.39146103739804,0.3914378659552102,0.4508577838476779
W181,0.531479550361697,0.7154168959779669,0.6731948833962046,0.6548567772659712,1.361162614185479,1.5218006707593186,0.531479550361697,1.2559672289308161,0.8731669982341936,0.5467775603818243,0.5632836507080483,0.5734180973274386,0.9001453162284262
W182,6.277755201128474,8.140637279190905,7.588603043974425,7.368956851024651,5.753347235743939,10.1455807068559,15.943666117222147,9.943081503812088,10.584765864281486,5.950166184793018,6.277755201128474,6.439618270121944,10.210456634439995
W183,1.9836613003095371,1.9793876818434482,1.9804560587069724,1.9808288824737115,1.928127339515428,2.030690650671621,0.936338760895113,2.0315421709801025,1.4103915101830853,1.9836613003095371,1.9826930351029923,1.9823291621072425,1.5976715469023548
W184,0.26300274896963355,0.1519409559920343,0.14820807949766962,0.14658290753209793,0.1343908666513553,0.16822773172914846,0.10640513789164287,0.14201198015846883,0.12997462952373487,0.14219428966756917,0.14249162135449508,0.14267501570527738,0.26300274896963355
W185,0.15015496408661277,0.16227917446707124,0.16765589206473422,0.16999632474866366,0.17646868831833928,0.18092828102781974,0.15015496408661277,0.19294254717974096,0.14358540502576028,0.18994316675889722,0.1867435130284802,0.18476983563526989,0.4111722877736701
W186,5.213279682648696,4.28686266793124,4.499185664774041,4.591617494739256,3.360247471549342,3.6349030738641743,4.273355727906044,3.5214779370851295,5.213279682648696,5.1360869083770675,5.053744018299017,5.002953710816958,3.67226998986942
W187,4.2075320885454754,3.6348844442204755,3.765561314309482,3.822251493479027,4.2075320885454754,1.7901648735810385,4.4404414440212685,2.8416955903682903,1.8570566201262542,4.1595704534296365,4.106631324779421,4.074220861996023,3.0684706327567812
W188,3.665092980908353,3.0200510515275725,3.167353745698208,3.2315784262233116,2.4732073179869003,1.541631909527229,1.961058848258427,1.7401414506110324,3.665092980908353,3.6111141109558003,3.5535805301860792,3.518116935030528,4.466619467291194
W189,8.761783525833941,8.661765843077339,8.641644022527148,8.633400421975757,8.972728223747014,8.052647678910569,8.581709629093384,9.191762443749031,8.761783525833941,8.587610000556904,8.595052426668333,8.59958955036862,5.899483607220167
W190,2.2202177666994016,3.0202782887638757,2.9683491595680676,2.9466928311297025,2.794358678956887,2.2202177666994016,3.247974445951834,3.4621849135033003,2.6592684166846494,2.813118148806066,2.838653442379312,2.85360588662055,4.828742587945896
W191,18.70457368247932,19.761557484884644,19.855458929363472,19.893886723665197,17.3679911799363,20.172229120784564,18.70457368247932,19.353263931242214,17.636595766104758,20.137915139842388,20.086340087123038,20.0574985546042,17.367931046654682
W192,3.08755975854954,3.794182187478741,3.6775301476386324,3.6266921081516856,2.2214727939952255,3.283899080771401,3.9429996736674235,4.3012196641024305,2.2703661910162203,3.3265474285904935,3.372015091593592,3.4000468094697043,3.08755975854954
W193,4.662934914367078,2.7038555018351724,3.0281959559702174,3.179056976802542,2.6072047495372184,4.71913589587611,8.055052056632302,2.1230588780507187,4.662934914367078,4.450955345824839,4.225325878668464,4.102209003046146,5.485198388565344
W194,9.602724645827971,10.254855059637036,10.104999613472906,10.039835904886294,3.5997480067658802,9.602724645827971,6.846199830437527,10.911635027978122,6.344671332457043,9.656892455363804,9.714708177922486,9.75038727404435,2.514905880062638
W195,2.0100097833194273,1.8679094146328175,1.869034457061548,1.886869500356139,2.0100097833194273,1.7325944067005736,12.565769436614026,5.1339952906439805,2.015089378635129,1.9939133040503578,1.9773785034516544,1.9673002221666298,17.36797657194387
