V1,auto_select,avg_all,avg_top2,avg_top4,elasticnet,knn,lasso,lightgbm,ridge,xgboost
H164,39.30655512231625,46.01574713896838,42.64887004173675,39.30655512231625,55.775521422928364,29.358965780105724,65.44867277144162,31.08732422976991,49.36573414207216,53.77633224934183
H165,33.86252781346322,59.408491268080155,36.37691389882157,33.86252781346322,56.53766693933784,30.2247019158352,150.77206948658178,38.50897053450458,30.0511805761358,44.07590722517665
H166,38.22936153930833,37.7009256908915,38.22936153930833,26.514230354957707,69.77971245577439,26.550808051331977,105.4356645134033,44.81516823355051,70.89216973725752,42.124697717397694
H167,24.315641261931482,35.23271545354415,26.431632207221096,27.794206367406517,47.69916669346686,24.315641261931482,62.14262522073034,31.996497262501606,38.76960993008096,29.996752985854936
H168,50.473255987654575,51.70044861339911,58.79652551117246,59.31565178389147,56.93242657676301,50.473255987654575,56.93242657676301,56.78436730062874,56.043953648590914,57.23251723680893
H169,24.806811107855566,57.179621363169154,19.275151681343424,33.3435313548899,95.67062001615862,24.806811107855566,115.25955011071656,72.75932188760888,43.68259733839235,18.237325574182258
H170,0.3688719609078696,0.4541554987752285,0.3338207425904745,0.3010324217514848,0.29906589541994577,0.2226689945270202,0.20258364631743875,0.5858186251732446,0.3688719609078696,1.4344600260147131
H171,0.42711524975752324,0.8148496729018533,0.3294489214271651,0.32702530449807526,1.0321848898704593,0.42711524975752324,5.59980946006982,0.37183247069192554,0.7125643262204523,0.35073732268309527
H172,0.345872940544656,0.2965532518319657,0.33471585674923,0.3277533532191142,0.3282789814306647,0.31678096496727004,0.2941036705009644,0.345872940544656,0.30116927347226274,0.556887338235538
H173,0.2552933139105023,0.24862191008945883,0.25314827773634496,0.25300702368469136,0.2510032935597778,0.2512479469802074,0.23997141944782494,0.2530873963313199,0.2552933139105023,0.23953589808290596
H174,0.33542302367038024,0.727454077363142,0.33526568324842215,0.20479811381792337,1.1897847005560236,0.35676167662038877,2.1439598099661756,2.610784445479269,0.33542302367038024,0.7573858760303736
H175,0.7926997156091896,1.0118378029732016,0.732064887079918,0.7301064577805919,0.724230867833593,1.4744864366674724,0.7926997156091896,1.2778796899837521,0.6713826501806398,1.71371064308617
H176,0.6903483362732499,0.6903483362732499,0.5957589690302035,0.5221202538488593,1.4502931413296611,1.1672823477073393,1.2641588668502364,0.5739590405813547,0.4132589144152746,0.6981752445389413
H177,0.6390743570613246,0.6534604054307142,0.6375258152107943,0.6207502003862296,0.6359847271693454,0.5737134646868153,0.6502794100433779,0.7060057163790404,0.6390743570613246,0.7673713621831492
H178,0.16075168884742544,0.16786875083347572,0.16972291423367758,0.14972390758211315,0.18307359796386774,0.13583886175742066,0.22024846003231366,0.19114004290418685,0.16075168884742544,0.22097866238188651
H179,0.2036610925628121,0.20671265564165411,0.2036610925628121,0.20857494960881745,0.22781417810933563,0.22197033699027632,0.22917525167141248,0.19694489113438202,0.23568194802138734,0.20321049846034578
H180,0.4096385957204106,0.45490339307276817,0.37426451135698735,0.41079079319764394,0.5509591074870323,0.5021380510510798,0.5509591074870323,0.4096385957204106,0.3395062505969682,0.548846333406488
H181,0.6094453726502966,1.1584622580179436,0.3877897574933131,0.34727660707142294,1.3875369467403733,1.7356088013979845,5.3473074242406025,0.8417821126536027,0.8073954239570658,0.6094453726502966
H182,0.13892099646697695,0.13065107257123815,0.13450564826220646,0.13283981345296286,0.11929593160243757,0.13442326893160852,0.12947291053395643,0.15990205166211102,0.12899323036605773,0.13892099646697695
H183,0.34744087929686596,0.30727524160199793,0.31093535108210896,0.2541750453969511,0.285585443198375,0.3892797821744738,0.2866241257607303,0.481411443418335,0.34744087929686596,0.5537804118207279
H184,0.47835995552068034,0.34037148374596027,0.3028702063373442,0.29725458978395014,0.47835995552068034,0.7868066663625782,0.7139636459099368,0.43326431268321003,0.3258104643263446,0.42034387776055576
H185,0.4129651484612305,0.41598004607226396,0.4129651484612305,0.432868162203399,0.7163335720548187,0.6819207214291436,0.3489094081861587,0.5240611997627284,0.2633498423781963,0.46921835334257134
H186,0.4216914226565654,1.4376236883858766,0.3048471800259651,0.32312547659369023,4.406118435997034,0.4216914226565654,5.387605910567126,0.7336823223379901,1.162560310460389,0.2998954759402982
H187,0.090020762920545,0.09199618178398328,0.08919616310563024,0.09048261627985552,0.0949725080083938,0.11562614901992457,0.09434213631595151,0.090020762920545,0.09810112657193436,0.09058085786146164
H188,0.2662151855665679,0.27017095260011154,0.26755947968271393,0.25536881946251033,0.2662151855665679,0.26890177364806095,0.21755422612677494,0.21027987409577556,0.5499392273987989,0.21875724429661184
H189,0.36381158915167316,0.6062792672533518,0.3851315720453929,0.6368041210001512,0.8974135307795804,0.41449489220936936,0.5558723237891268,2.1081090487163925,0.36381158915167316,1.6089276594034398
H190,0.25735068153506063,0.26117566471156267,0.2859065652536918,0.333850355760456,0.28491999167251864,0.25735068153506063,0.2755201130932876,0.3543574424853079,0.2868927688037662,1.525638215110919
H191,0.24264667636156428,0.21153778009735066,0.23508682413388407,0.22466706271846731,0.22874958529242906,0.4128232549273647,0.2147902499867036,0.21563851105017842,0.24264667636156428,0.39806433338617914
H192,0.3471309142820284,0.3471309142820284,0.38757532838431286,0.4082853018835696,1.115016042692903,0.6406690821078421,0.4629679054539675,0.5069268205117378,0.4258013965629382,0.42086140356836377
H193,0.5543902325337867,0.44892524586898697,0.5937364966207849,0.5779537861980405,0.6343725721080585,0.5462673454487318,0.48587529776533706,0.5308309699146666,0.5543902325337867,0.4943269279332363
H194,0.24963608764789247,0.2193230626476186,0.24963608764789247,0.24168540353362392,0.2745181274334952,0.2910625576724178,0.23120852205185918,0.20355647572816038,0.23853496335882912,0.22726962740739817
H195,0.2212454951404996,0.2212454951404996,0.2963176898154271,0.2823458520748295,0.21329217128523975,0.37425352353748925,0.2404539745675868,0.2348114724934632,0.3961196214101349,1.212371996108918
H196,1.0210066590471214,1.0210066590471214,0.6251613987688271,0.7806816994085698,0.7184352170670355,1.2603729898837794,0.6790965051131634,2.4616597451273434,0.5322738461929775,1.1518556221472647
H197,0.21317735150726116,0.17701159163679114,0.18619885254101648,0.18306848412537866,0.18112614268718288,0.18497297760652412,0.2565647879667246,0.21317735150726116,0.1863743536290265,0.2479049631609217
H198,0.32975818239492916,0.360416716174565,0.32523968010011206,0.3234124272975174,0.32072196662220115,0.42872956068543966,0.31793158334538035,0.4238318691012939,0.32975818239492916,0.41392832677275176
H199,0.3047422972859298,0.28754751474033646,0.3127701359018443,0.3047422972859298,0.6232025658501461,0.35147337022891506,0.5776891983417213,0.3250261813820438,0.4077431818538464,0.3318905411236682
H200,0.3003067953695852,0.4937497192175391,0.29832778232352597,0.3003067953695852,0.895563681226352,0.6118737680958211,2.416109789153959,0.339397487231568,0.2638012800053809,0.3774060855938885
H201,0.3280352564779684,0.7997973715004655,0.5468015434764028,0.493493054115605,1.9147394061455387,0.6369881587221624,1.8908326971937874,0.6628887237764971,0.3280352564779684,0.4796132598442698
H202,0.3263361657106912,0.5288688617227114,0.31491048495805524,0.33211140853381504,0.49106166711261184,0.45019980032212514,2.447841571672298,0.43398778200304955,0.3263361657106912,0.5300163044438005
H203,0.5520869121036417,0.585397432443106,0.5849361310653887,0.5885164921959554,0.5652791659639591,0.6789379028654883,0.614733230096551,0.6705413686067188,0.5520869121036417,0.6215856168844008
H204,0.41596503894746234,0.40428789385779323,0.4010946855299822,0.402118559176182,0.41596503894746234,0.3897870447884847,0.4255419900526616,0.4078309682259612,0.41299990682373844,0.41801778362616454
H205,0.30560390349062105,0.30560390349062105,0.30080195556644096,0.30533485419641526,0.30779838623880584,0.3032922591319636,0.3189287367302522,0.2952997849600396,0.2938034975536692,0.3195405636687842
H206,0.3736160262315587,0.2901666337294804,0.3736160262315587,0.36257314540055924,0.3520941589633535,0.2707839672954247,0.415063001103433,0.3720583856089581,0.32948330356163,1.5585171306119656
H207,0.36295521469952907,0.38588411967666086,0.36964837473755996,0.34696253331562565,0.3763237781912836,0.37557488925033217,0.5461752693850889,0.43221531507908817,0.2905485767407021,0.36295521469952907
H208,0.4001272364983183,0.3424473603139618,0.4691910086807282,0.4519160627717992,0.46689512404774985,0.42408367447560263,0.5211763357679683,0.4834330171115277,0.4001272364983183,0.5293908326216534
H209,0.27917852850726255,0.21223962170117197,0.27537082951508407,0.2613645812627011,0.2718053905728839,0.23147518582312454,0.8735349186216601,0.2246471193489581,0.27917852850726255,0.2345400135273004
H210,0.4339020555569591,0.2370191394274978,0.2869305073017832,0.2757406863884368,0.23501035499191295,0.24867111198374764,0.3018282959577679,0.4339020555569591,0.24218943744464955,0.25546614135888146
H211,1.3446621511526025,0.4861363868556402,0.5077326932831596,0.5144508518424817,0.6272198222706723,0.39816254107341653,0.6793861100317726,1.3446621511526025,0.5401092087420911,0.7856759126395189
H212,0.467720471224597,0.5614712153988575,0.467720471224597,0.46080961266404913,1.1153555813698857,0.4956723855471131,0.8576793302864514,0.6043344076309174,0.4475248154885104,0.46728412370994776
H213,0.5652226709372613,0.7369090340351605,0.5652226709372613,1.0273356230586936,1.1121429823880036,0.5657718007529458,0.7118564157416484,2.432073418923771,0.5802589574009619,1.2251372510699288
H214,0.3181102730679648,0.3273906704013273,0.32193068041213174,0.3188554977522174,0.35533995118464007,0.30962683930868234,0.3783435188501235,0.3257498867716137,0.3181102730679648,0.2910765724761042
H215,0.35963324986130846,0.46800394674933143,0.33377022607262935,0.3301683148816016,0.9826851192025619,0.35963324986130846,0.9758931202955675,0.7129722376072565,0.3147341534474151,0.4500591531239759
H216,0.2500779544008336,0.32853493302739306,0.2500779544008336,0.27671254252468164,0.37240115071764285,0.19225312595756971,0.37240115071764285,0.36862427810717796,0.5099767765097931,0.3730102231752028
H217,0.348405313929585,0.5680668559292037,0.348405313929585,0.3519704544427948,0.5042680756034404,0.3884022320692694,2.871046001386249,0.4861918193472617,0.2634609943251062,0.3072439999875143
H218,0.21640978043379355,0.30559669362812564,0.24071373207842622,0.2439522494020725,0.7519992617485705,0.35330967595483204,0.34944998716867365,0.29801084147734225,0.21640978043379355,0.30596720001659433
H219,0.39226406585100543,0.39226406585100543,0.4035762891954038,0.4088289681115716,0.42633373874974023,0.34348629440507034,0.3859642527071253,0.40197391938236987,0.43905857125573444,0.46994082373185575
H220,0.3278146821596277,0.47574083941451667,0.3278146821596277,0.27375361469373016,1.1022557063235547,0.4205684574133884,2.1145391899768735,1.533694421562365,0.2602422240169297,1.006703542217423
H221,0.367479759413778,0.36680188678017134,0.3432946860086082,0.367479759413778,1.1615717746775858,0.41349568155881095,0.5277663441274582,0.4048020303319369,0.30026845804825236,0.4723695034445912
H222,13.882871245792739,14.315643934647548,13.258662914701802,13.354906450826851,12.755373959466903,16.2947698549135,15.82971987781784,18.14318388625853,13.882871245792739,18.620426037572322
H223,0.8099775170572868,0.6022179556059628,1.1519187185138933,0.8099775170572868,0.5837049824332461,0.5026000507147408,0.8070878213743228,0.4056544851498197,0.7433753965877908,1.5683776945410497
H224,0.28881041766153787,0.39785970065160275,0.26905606991691877,0.28881041766153787,0.6468149745808744,0.2651274740091826,1.2116707737101753,0.3585413432734573,0.2833559452709123,0.3807298046562155
H225,0.21585253214444772,0.21592312601699912,0.21585253214444772,0.19748102079582391,0.8919908927428731,0.27774795390019935,0.7609466360630023,0.549032660232991,0.2127888329383453,0.20361714077065685
H226,0.3138434144276993,0.6681012650859312,0.3138434144276993,0.3477300265692674,0.7062510778321528,0.42234284066978,2.2606425567768698,1.0045034756956415,0.26553329784537666,0.5096731289733467
H227,0.3175339688169436,0.212556329529834,0.31750379540945145,0.3169353666081393,0.31747362200061424,2.4224057123049647,0.31523001901200126,0.2165678686212989,0.3175339688169436,0.2612576924538622
H228,0.7398482170715166,1.8339000212586727,0.5462318558405278,0.9121157006678038,4.829617439220446,1.907259601418963,5.624964648692783,0.43879968555855353,2.5139007045938357,0.7398482170715166
H229,0.9970789129501427,0.8921179197420331,0.9970789129501427,0.9889146450598112,0.9425048417019658,1.1281027370729442,1.2259325343920884,0.9698988779920241,0.4854354425551727,0.8656333590798484
H230,0.5030952086021118,0.5023163801815597,0.5350634861557995,0.5030952086021118,1.261579069783893,0.5649419581109819,1.4884135130757141,0.4915081335066779,0.4073639631088869,0.5052899293124224
H231,1.2647215296130765,0.796677884897537,1.2647215296130765,1.3810463794319046,1.626897448682427,0.6130087193716165,0.9094451826896943,1.7389800551516887,0.5050297335733615,2.053808558721297
H232,0.2695756072878479,0.3081413946556058,0.2594833900545587,0.25102562897630326,0.8418397742755573,0.29271937516848845,0.9682931686879913,0.24405465578121116,0.2695756072878479,0.2396843004768365
H233,0.574174268810539,0.6591178052492402,0.574174268810539,0.5845605822689387,1.604264691376818,0.9212809387734098,0.9119291713652373,0.6992599136615429,0.6392201313282693,0.5583146633344698
H234,0.2945070363110642,0.2565729892566264,0.29356292693731606,0.26652759365081163,0.29261947724504395,0.2820670973023609,0.28596044134778204,0.2926212635267814,0.2945070363110642,0.2823101296986338
H235,0.24631728556452093,0.33111602303558607,0.24631728556452093,0.2536543589676143,0.8289532000566872,0.38044762417873257,0.7163591886935293,0.3640158846202524,0.23719437684187433,0.28997652983279154
H236,0.35928608874968276,0.38758063243960317,0.3604585482351314,0.3806902507098521,0.4502667696695728,0.3573523542043749,0.4564217166596625,0.35928608874968276,0.44133564832361605,0.36160295516651825
H237,0.5445863316213857,0.5445863316213857,0.6296711505089002,0.5633506517662984,0.6184343574987271,0.4425802904689191,0.7671983209435691,0.4186253730795648,0.6449872490430654,0.5294089798793028
H238,0.29027946036292684,0.31517190788429333,0.28415598818301185,0.29397261626043053,0.3856683619357529,0.33374658487646003,0.38564418271628054,0.2843348758516895,0.29027946036292684,0.33117551503280523
H239,0.4252153172376048,0.35525077706079733,0.4209356834639164,0.40842700945300947,0.3220868306312664,0.21868882700701295,0.4166566762898445,0.4252153172376048,0.2837850747166699,0.37092369799427793
H240,1.8234042440996938,4.862328380209974,1.1982205479754588,1.660190007393924,3.824268754711682,1.8234042440996938,6.899008737645093,60.73503046964974,1.7913107057623687,6.287714962012256
H241,0.2162044118305186,0.2336587094076537,0.22622195307265944,0.23073076034527662,0.2689642323745481,0.24054456195110882,0.22931739671095538,0.24211519597703823,0.2162044118305186,0.24817519525651732
H242,0.3267822070735402,0.3440095511583372,0.3080290307141249,0.3018089076699678,0.2831434838747637,0.3267822070735402,0.26785724974911806,0.4962478034298123,0.28926499439431125,0.5081463168851081
H243,0.46733963353733854,0.45459470069272145,0.45834787304862257,0.4237539140831189,0.9598972376954888,0.46733963353733854,1.8874583753963896,1.2222222935034333,0.36126268032121384,0.8050816351728332
H244,0.2414428113322794,0.37337617651006055,0.22898913785507624,0.24787859257415804,0.7710151415771168,0.2866857344475705,1.2361809673593585,0.31735513666572646,0.2414428113322794,0.24170582775885993
H245,0.27416422616596986,0.25981491663433853,0.27166861476871035,0.2668919626066387,0.27434202248769485,0.2647958897545686,0.27457373446370686,0.48069645197676997,0.27210515012851216,0.27416422616596986
H246,0.27826025775866275,0.3124333658915004,0.28095345417882445,0.28775141999778237,0.38041977734113375,0.27826025775866275,0.3853228920602714,0.4594317095105873,0.3769694798075785,0.28364687995370713
H247,0.2882460625257877,0.6773960219934203,0.3481611268172574,0.35571295546152737,1.5204881982917302,0.4129888798930667,2.4902044337951916,0.34421751816270835,0.2882460625257877,0.4210377621379339
H248,0.43046890855827147,1.5910449604601755,0.43046890855827147,0.4528509975991235,2.2731828042676416,0.5484910620899707,11.924505369643393,0.6185022268118939,1.1932202649581294,0.3621854173865116
H249,0.2989223455255269,0.4671475706904096,0.2989223455255269,0.3577429425791708,0.8313650580832657,0.32143540296627854,1.484724074557417,0.5612389045925645,0.2818717901426546,0.34042603849291536
H250,0.4250269658400064,0.5305339223593769,0.5453545974098069,0.4250269658400064,0.7172548396426811,0.7683295120657417,1.8016597124121125,0.590092257591288,0.28746466316088914,0.5812210477113419
H251,0.18886100753034654,0.38892140841500944,0.21559198416210185,0.18886100753034654,1.6558765924769396,0.20040910328427314,0.8897598224106488,0.24070754018471713,0.22964553521325187,0.22932517360382826
H252,0.4669846921921402,0.3299622096852903,0.2907519000685274,0.2871939291231595,0.29117024540668457,0.4669846921921402,0.28433272367960477,0.47708139057192217,0.2918343302139544,0.3303003350326491
H253,0.21044024284529356,0.22151069520553116,0.21044024284529356,0.2093883768076742,0.21522572272470838,0.34360020922581086,0.34913548345533113,0.21809955754747615,0.22153401455865482,0.21329264679234702
H254,0.24895197146649725,0.28070878261103593,0.24895197146649725,0.24197278075549947,0.3089911871538525,0.2058318104384283,0.606109214243006,0.33180130822348597,0.1955232961430674,0.2640462101418266
H255,0.3037682804033218,0.504222054070996,0.3163164798246823,0.4035471454451976,1.459788907815931,0.3037682804033218,2.241024075494004,0.6751957823108755,0.3953064803874954,0.7252913545697494
H256,0.6387161830422708,0.8501002412689251,0.6387161830422708,0.6204290154449872,1.5898328668912793,0.766405636393251,1.784409228115229,0.6606884615882013,0.6840407093822676,0.6412703441572412
H257,0.26712116674986275,0.28027709241928106,0.26173034305332366,0.26596077088756354,0.3048347470087997,0.28068628206227564,0.3041612083264009,0.26712116674986275,0.26371051344793045,0.30349187237510994
H258,0.29751958084901275,0.2625465371530887,0.2672191854442969,0.26289838155602185,0.264790785178787,0.29751958084901275,0.29122704793257725,0.26102922208742585,0.26396292672497174,0.28620810173392786
H259,0.21381665581753456,0.28331369038058646,0.26315185980834954,0.23601599091686268,1.3290685156543032,0.30936693651921,0.7689417750281995,0.46416960068166147,0.21381665581753456,0.63118153338865
H260,0.36313289977849483,0.38900194407109295,0.3123476501614583,0.36313289977849483,0.657448402897301,0.4229432720916531,1.7225735899699044,0.4714576086077441,0.6239245167786527,0.3031312636460612
H261,1.1225402253487462,2.7859108408006237,1.5984815587311436,1.1225402253487462,8.691752796027174,1.710942020072284,8.085263535244477,1.5403233445618165,1.3397030234229033,0.8615906776594344
H262,0.898811689136798,0.44471843575745473,0.41877743676158874,0.41594959862268216,0.4393385303462505,0.4246316510775689,0.3860346629938058,1.2449740247083676,0.4153750707285596,0.898811689136798
H263,0.2493317269469756,0.3049129091210156,0.25980553122579114,0.2677952299252097,0.27737351094614104,0.320429284474013,1.0096285328747634,0.36332845111444195,0.2493317269469756,0.3272722287080725
H264,0.28357442546462935,0.4846936488765177,0.28357442546462935,0.2679275800581044,1.0029335237260733,0.4443996734453448,2.5213970296620403,0.29339472936964156,0.4099126325389918,0.2812411936226725
H265,0.3790474253372731,0.35967222488244405,0.31347434194170454,0.2985314631341254,0.6751199969785106,0.3790474253372731,1.6874677859368206,0.35960676716716755,0.41668075382248004,0.4945301508924275
H266,0.14460076748116163,0.19190908318730912,0.1548945761303304,0.14460076748116163,0.9633842929200215,0.24250987243117159,0.2269666664352692,0.13359215273749792,0.19462834879199092,0.14785357496934953
H267,0.6908031770899747,0.8413552839876812,0.732637357206003,0.7257848267713228,1.564383523341636,1.162393909737232,1.193911042015465,0.8696648934184599,0.8272928084300983,0.6908031770899747
H268,0.24732607746106613,0.3241305630022374,0.23825446630821634,0.24974917733830787,0.5921956859921602,0.279827084534128,0.557784581859431,0.37861100392851815,0.24732607746106613,0.35155059752468565
H269,0.6551636930461451,0.6128760002841573,0.6706976468302204,0.6551636930461451,1.065369557055545,0.7911001643847871,0.9674617349128954,0.6042777033638616,0.5517666698343906,0.6183805872069854
H270,0.2528264923406466,0.4108367686540026,0.3105964153440482,0.5670663291401176,0.6633201498436875,0.4297716536008186,0.8167599873280662,1.868435224840903,0.2528264923406466,0.32609389283583523
H271,0.2993935344461565,2.630672512390541,0.2974964491464597,0.5308848773491415,6.867603259496326,0.2993935344461565,12.592589565586943,1.422280470562609,4.7291394806662534,0.3128072020847853
H272,1.9147447834159794,4.29508405469384,1.6434736891731403,1.811624362388279,8.584305376285768,3.5068823420389887,8.161110108196755,2.060573520838834,9.225597543342722,1.9147447834159794
H273,0.5446200643485875,0.5843616128974751,0.5671933430586856,0.6008112651481091,0.605087761080864,0.6011438730472347,0.5446200643485875,0.48048862642275647,0.6084541730238038,0.7232104378847273
H274,0.4021293221213008,0.49056164315592526,0.4231430374098206,0.4021293221213008,0.9101990742502197,0.499431504805933,0.7056140676351035,0.41530748979317234,0.4803687180064433,0.43646838428498325
H275,0.593442918977909,0.6595174530728932,0.556419561902897,0.593442918977909,0.9827708550935369,0.8656700462972362,1.9513768462300352,0.6947970768068527,0.4913168881285202,0.48864953370904446
H276,0.6103214249737174,0.9124260274146305,0.6185351251528597,0.602858489099076,1.1907680829393232,0.6103214249737174,1.1691223243911464,2.143336780583998,0.7056330186386408,0.6496862969076254
H277,0.6514264058912077,1.7490671907166688,0.6235586478509004,0.6514264058912077,1.1086228675587526,0.9825562633727754,13.124778099231902,0.5246038284768049,0.7803865178155638,0.8538272925856094
H278,0.21056734750217482,0.27053567182516575,0.2023806900662936,0.21485345571921116,0.21382691919747143,0.35146389824239316,0.2977700652494966,0.3548188025760369,0.21056734750217482,0.6361105256741624
H279,0.29930896122925843,0.45444556330663355,0.29130893271573377,0.3286140521560509,0.2873538328158494,0.4624435698280736,0.2787965869924387,1.1093830588669573,0.29930896122925843,0.812095305965854
H280,0.49290020517025973,0.43166634236748624,0.43695789522346584,0.4313470935329548,0.39930476155701766,0.5102377997476041,0.37322989517736066,0.49290020517025973,0.4145034323375451,0.4494423837462606
H281,0.2749767100137855,0.235355263968123,0.26572666290263647,0.2749767100137855,0.3069038166659636,0.3559267159508597,0.3034510999102765,0.4708475862884538,0.23891877402853084,0.597847211265678
H282,0.502158220239426,0.5240378477370398,0.7326861480720182,0.8039977407186091,0.6282572558216728,0.502158220239426,2.1161926949708385,1.0780012384521964,0.3670006094141745,1.270555096389539
H283,0.3968096856726803,0.7336626363200122,0.9963822756869316,0.7453742838121208,0.6606440032319818,0.20431157033101885,2.6831527445214505,2.3865712719541747,0.3968096856726803,0.9962527354049413
H284,0.818296685245218,0.939965057765488,0.7599173518632221,0.7714864366442845,3.020464632961659,0.737708117222503,1.2221714905653895,0.8234284308592341,0.818296685245218,0.7493659104142653
H285,0.42586508931953104,0.3677259004305129,0.4124222979553947,0.3956727968411176,0.3326145034298405,0.39895568722578356,0.3153513887212455,0.42586508931953104,0.34539606989232613,0.31536871853128784
H286,0.8646120074535977,0.9672807388630591,0.9091254382986244,0.9289832629342285,1.0984060621778107,1.2821474923453688,1.4350697356280278,0.9806028427002327,1.0186390332654824,0.8646120074535977
H287,0.6347258126010925,0.7217881695565085,0.5946496207980543,0.6347258126010925,1.4902257813477526,0.7330152409216029,0.7776475280364998,0.6432563481509765,0.6246930557200625,0.6486219217383987
H288,0.3440205209983165,0.4753359312753032,0.45873552624631514,0.49082526305796814,0.6008215364704411,0.62429337874974,0.7620513340302846,0.3440205209983165,0.5866082568472196,0.22704425873563217
H289,0.5603407762416773,0.5234802322095953,0.35615114831869077,0.5806303066214145,0.7065859366659454,0.5783729385868512,2.285497871593254,2.2693557349319815,0.5603407762416773,1.6058930539100582
H290,0.5412312200491529,0.4622931918021914,0.5412312200491529,0.5969430173457028,0.5179012381582468,0.3821340538401684,0.4741724265626414,0.34755516079748966,0.5645517982930925,0.7676617741594686
H291,0.294725941275942,0.37175569630181016,0.34372918209834225,0.35406862894307534,0.39459772160820905,0.445124808338925,0.7149326211179795,0.294725941275942,0.38505168999734196,0.3083951029479112
H292,1.0548296528413417,1.0548296528413417,0.7095972088944293,1.075324321277614,0.8045917635397616,0.9676260107546089,1.0372812083881295,2.229821210818889,0.6204304274826676,1.0644082819863936
H293,0.45681033779062274,0.6239456253788235,0.3530863944057856,0.7757473567031419,0.34600384210368673,0.45681033779062274,0.45994918449266103,0.3744111354398759,0.37335625888185126,2.0739921345497585
H294,0.3344975388696083,0.2750752865310083,0.3344975388696083,0.3004995621496982,0.2725490079594213,0.3333401112702705,0.3429785407885723,0.2808264621599331,0.2754561997547095,0.3360487750618711
H295,0.5074670113478347,0.3431680759825725,0.28883814094553945,0.3145863566062257,0.4375804955986924,0.5623192630510384,0.5074670113478347,0.21934351557872672,0.46078092040863233,0.29382516830973526
H296,0.22457082836121245,0.24713130698854638,0.20656795895486885,0.22163065536459453,0.5053249772148637,0.2740479276358128,0.6285641551588981,0.24809547719799696,0.22457082836121245,0.28861352287404074
H297,0.4647890646670964,0.4156062862491671,0.5791723185092664,0.4647890646670964,0.32785549732598807,0.7019682858993859,0.316084779513675,0.4522154229061993,0.4600939522574285,0.21787834481587398
H298,0.47002207872493956,1.6176293373335273,1.4423830435479543,1.25689205577419,0.5774052195769224,0.7034624120996026,1.3284237845289277,4.8970409352564594,0.47002207872493956,2.4283617241651583
H299,0.32879803621587733,0.32879803621587733,0.3796498632785583,0.38586029604507655,0.2675961720194371,0.34885801577123277,0.2654608864892703,0.44813572343395636,0.37345883972679655,0.4175698000955153
H300,0.6385219126455542,0.5975886658364967,0.5532356321206482,0.6124429106314365,1.7496073726645496,0.8812999094582457,0.5747445993897788,0.5925940913533071,0.6385219126455542,0.5329874119853907
H301,0.3354616840789878,0.3058576923378554,0.31267461008726766,0.304999923171998,0.32385884111939034,0.33643507043618476,0.31885344264584936,0.3295678933278326,0.3192548996223601,0.3354616840789878
H302,0.31531500876391183,0.5854966047122045,0.8287908621706284,0.7158137498746578,0.40621271383834223,0.3899251584209467,0.5348865261735796,1.4288471310142399,0.31531500876391183,0.3519196400393502
H303,0.4658342552659869,1.3677310036751802,0.9813996177519992,0.6571692178915429,2.999229594826326,0.3340192958778042,8.446309603879909,1.8125656565124573,0.4658342552659869,2.149879427487509
H304,0.5329674476818708,0.4888059146435827,0.532165779634789,0.5316571138825034,0.43724710229211156,0.3881515482002352,0.5301310870010104,0.5313640993238793,0.4313315855293371,0.5329674476818708
H305,0.2709910533292842,0.22066093888748256,0.2780065702331426,0.306503992584279,0.2850237370210795,0.5500991083060147,0.4695647086954695,0.3486785388158293,0.2709910533292842,1.0713223666186267
H306,0.46820131213821964,0.9402305171212288,0.5024316620401718,0.29093230719276436,0.40650736443603624,0.5394771397896194,6.83984406587946,1.4762553184691942,0.46820131213821964,0.5801484941419195
H307,0.7790439853669046,0.595575782457653,0.7790439853669046,0.7102445684863901,0.49854051293024604,0.8435617488861045,0.2867794743929659,0.5034886899423576,0.48373483810211443,0.714435256363039
H308,0.3440958667823988,0.3372649368650856,0.3147516666249696,0.31628160296684094,0.32221531433110984,0.3440958667823988,0.466817236724448,0.31735822969034433,0.29644604616010545,0.33921142446479013
H309,0.3540032833116557,0.40270640798398477,0.3540032833116557,0.3435899306757605,0.7774612287132138,0.4208785156633692,0.736069632671194,0.30870681759271634,0.31831809667551303,0.298357680854108
H310,0.42948177146789923,0.6451473391757719,0.40183960810193836,0.42258050533343017,0.4849354250564507,0.42948177146789923,0.7378133402821387,2.0347140239602943,0.376031863112213,0.3692353256350666
H311,0.2490401202369946,0.21729745173589815,0.2213024233710776,0.22766172598892254,0.5188970441277222,0.2490401202369946,1.1005315541661018,0.29543250862553994,0.45333142857636705,0.5057722341308545
H312,1.0763731356601063,0.7744505073363084,0.7520645024154696,0.8418970932419589,1.112331588282533,0.5702177081605783,1.0453152581544591,1.0763731356601063,1.0090915225644153,0.7402473670018378
H313,0.20971617348033733,0.2881335438555528,0.30232951103187294,0.23935740880471995,0.5419303707961759,0.2888630948952424,0.8427375804243895,0.20971617348033733,0.4072610923534526,0.7292286463677641
H314,0.36362507799050353,0.5075019488804343,0.45914533418308334,0.474092679812681,0.3632211953607453,0.6792229811530996,0.36362507799050353,1.2345139852284355,0.36268837450343694,0.551306366534182
H315,0.35027796069300254,0.3922787752772954,0.3621381952709374,0.3767948027943815,0.4075255945261348,0.35027796069300254,0.40964585930248537,0.42078995793723967,0.40953019333117535,0.43509928579888585
